PullRequestTitle,PullRequestNumber,PullRequestState,PullRequestCreatedAt,PullRequestUpdatedAt,PullRequestClosedAt,PullRequestMergedAt,PullRequestAuthor,PullRequestReviewsCount,PullRequestReviewers,PullRequestCommentsCount,ReviewDuration
Rename LendingPoolAddressesProvider to PoolAddressesProvider,3,MERGED,2021-07-27T16:52:29Z,2021-07-28T16:49:39Z,2021-07-28T16:49:37Z,2021-07-28T16:49:36Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 23:57:08
Rename LendingPoolAddressesProviderRegistry to PoolAddressesProviderRegistry,6,CLOSED,2021-07-27T17:33:32Z,2021-07-28T12:15:05Z,2021-07-28T12:15:05Z,,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 18:41:33
 Rename LendingPoolAddressesProviderRegistry to PoolAddressesProviderRegistry,7,MERGED,2021-07-28T12:16:13Z,2021-07-28T21:12:05Z,2021-07-28T21:12:02Z,2021-07-28T21:12:02Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 08:55:49
Rename LendingPoolConfigurator to PoolConfigurator,8,MERGED,2021-07-28T12:51:32Z,2021-07-28T21:12:18Z,2021-07-28T21:12:15Z,2021-07-28T21:12:15Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 08:20:43
Rename LendingPoolCollateralManager to PoolCollateralManager,14,MERGED,2021-07-28T15:16:26Z,2021-08-01T07:10:28Z,2021-07-29T14:44:10Z,2021-07-29T14:44:10Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 23:27:44
Rename LendingPoolStorage to PoolStorage,15,MERGED,2021-07-28T16:39:32Z,2021-07-30T08:02:17Z,2021-07-30T08:02:14Z,2021-07-30T08:02:14Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,1 days 15:22:42
Rename LendingPool to Pool,16,MERGED,2021-07-28T16:40:01Z,2021-07-30T10:03:17Z,2021-07-30T10:03:14Z,2021-07-30T10:03:13Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,1 days 17:23:13
Rename LendingRateOracle to RateOracle,17,MERGED,2021-07-29T12:24:18Z,2021-08-01T07:10:27Z,2021-07-29T14:44:36Z,2021-07-29T14:44:36Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 02:20:18
Rename code of PoolAddresesProvider,23,MERGED,2021-07-30T12:18:47Z,2021-07-30T13:36:56Z,2021-07-30T13:36:53Z,2021-07-30T13:36:52Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 01:18:06
Rename code of Pool,24,MERGED,2021-07-30T12:20:34Z,2021-07-30T13:43:13Z,2021-07-30T13:43:10Z,2021-07-30T13:43:09Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 01:22:36
Rename code of Errors Library,25,MERGED,2021-07-30T12:21:33Z,2021-08-01T07:10:26Z,2021-07-30T13:43:22Z,2021-07-30T13:43:22Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 01:21:49
Rename last references of `LendingPool` in the code,26,MERGED,2021-07-30T13:04:38Z,2021-07-30T13:44:07Z,2021-07-30T13:44:04Z,2021-07-30T13:44:04Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:39:26
Refactored contract names and functions,29,MERGED,2021-08-01T07:10:44Z,2021-08-01T07:11:02Z,2021-08-01T07:10:56Z,2021-08-01T07:10:56Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:12
Feat/remove adapters,30,MERGED,2021-08-01T22:30:19Z,2021-08-03T15:36:32Z,2021-08-03T15:36:27Z,2021-08-03T15:36:27Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,1 days 17:06:08
Fix/formatting,31,MERGED,2021-08-02T17:41:42Z,2021-08-03T15:35:48Z,2021-08-03T15:35:44Z,2021-08-03T15:35:44Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 21:54:02
Feat/remove weth gateway,32,MERGED,2021-08-02T21:30:35Z,2021-08-03T15:37:07Z,2021-08-03T15:37:04Z,2021-08-03T15:37:04Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 18:06:29
feat: remove UiPoolDataProvider,33,MERGED,2021-08-02T22:11:46Z,2021-08-03T15:37:27Z,2021-08-03T15:37:23Z,2021-08-03T15:37:23Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 17:25:37
feat: remove WalletBalanceProvider,34,MERGED,2021-08-02T22:28:11Z,2021-08-03T15:37:47Z,2021-08-03T15:37:47Z,2021-08-03T15:37:47Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 17:09:36
feat: remove amm test scripts,35,MERGED,2021-08-03T11:41:42Z,2021-08-03T15:38:22Z,2021-08-03T15:38:19Z,2021-08-03T15:38:19Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 03:56:37
Feat/remove unused imports,36,MERGED,2021-08-03T12:41:23Z,2021-08-03T15:39:00Z,2021-08-03T15:38:58Z,2021-08-03T15:38:58Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 02:57:35
Feat/remove multi market support,37,MERGED,2021-08-03T18:10:18Z,2021-08-07T17:42:49Z,2021-08-07T17:42:46Z,2021-08-07T17:42:46Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,3 days 23:32:28
Feat/consolidated-prior-prs,38,MERGED,2021-08-03T18:14:49Z,2021-08-11T14:46:30Z,2021-08-11T14:46:19Z,2021-08-11T14:46:19Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,7 days 20:31:30
Feat/remove tasks,39,MERGED,2021-08-04T13:07:05Z,2021-08-11T14:48:13Z,2021-08-11T14:48:09Z,2021-08-11T14:48:09Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,7 days 01:41:04
feat: refactor and simplify the market configuration,40,MERGED,2021-08-04T20:29:10Z,2021-08-11T14:48:43Z,2021-08-11T14:48:40Z,2021-08-11T14:48:40Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,6 days 18:19:30
Feat/remove verify,41,MERGED,2021-08-04T21:20:54Z,2021-08-11T14:49:43Z,2021-08-11T14:49:40Z,2021-08-11T14:49:40Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,6 days 17:28:46
feat: simplify pacakage.json,42,MERGED,2021-08-04T21:58:17Z,2021-08-11T14:50:18Z,2021-08-11T14:50:14Z,2021-08-11T14:50:14Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,6 days 16:51:57
feat: remove ununsed smart contracts,43,MERGED,2021-08-04T23:05:09Z,2021-08-11T14:50:47Z,2021-08-11T14:50:38Z,2021-08-11T14:50:38Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,6 days 15:45:29
feat: removed console.log,44,MERGED,2021-08-05T12:11:18Z,2021-08-11T14:51:30Z,2021-08-11T14:51:28Z,2021-08-11T14:51:28Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,6 days 02:40:10
(DRAFT) Implement Changes to Support Cross-Chain Liquidity Bridging,45,CLOSED,2021-08-06T13:58:49Z,2023-03-16T10:08:33Z,2021-08-09T20:53:00Z,,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,3 days 06:54:11
Splitted Pool and PoolConfigurator into libraries; Removed CollateralManager,46,MERGED,2021-08-07T17:40:15Z,2021-08-07T17:40:36Z,2021-08-07T17:40:32Z,2021-08-07T17:40:32Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:17
Bumped solidity to 0.8.6; Refactored the biggest contracts into libraries,47,MERGED,2021-08-07T17:41:21Z,2021-08-07T17:41:33Z,2021-08-07T17:41:31Z,2021-08-07T17:41:31Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:10
Remove unused pause functions from Pool contract,50,MERGED,2021-08-09T11:05:15Z,2021-08-25T10:35:59Z,2021-08-25T10:35:55Z,2021-08-25T10:35:55Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,15 days 23:30:40
Fix compiler warnings,51,MERGED,2021-08-09T15:37:16Z,2021-12-09T12:13:59Z,2021-08-25T10:35:36Z,2021-08-25T10:35:36Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,15 days 18:58:20
(DRAFT) Modifications to simplify interest rate calculation,52,CLOSED,2021-08-09T20:51:43Z,2023-03-16T10:08:38Z,2021-08-12T13:39:19Z,,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,2 days 16:47:36
Remove proxy contracts and import them from aave-proxies,54,CLOSED,2021-08-11T11:16:39Z,2023-03-16T10:08:39Z,2021-08-11T16:20:01Z,,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 05:03:22
DRAFT: Feat/consolidated core,55,MERGED,2021-08-11T14:53:17Z,2021-08-26T10:14:30Z,2021-08-26T10:14:28Z,2021-08-26T10:14:28Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,14 days 19:21:11
Refactor/Script Cleanup and Removal of Outdated Buidler References and Dependencies,56,CLOSED,2021-08-11T15:02:41Z,2023-03-16T10:08:39Z,2021-08-26T10:15:13Z,,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,14 days 19:12:32
feat: remove dev tasks,57,MERGED,2021-08-12T02:41:07Z,2021-08-12T02:41:26Z,2021-08-12T02:41:24Z,2021-08-12T02:41:23Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:17
"feat: add coverage, fix merge issues",58,MERGED,2021-08-16T02:03:27Z,2021-08-25T10:36:50Z,2021-08-25T10:36:47Z,2021-08-25T10:36:47Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,9 days 08:33:20
Enhancement/simple bridge accounting,59,MERGED,2021-08-17T14:17:31Z,2021-09-27T21:43:02Z,2021-09-27T21:43:00Z,2021-09-27T21:43:00Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,41 days 07:25:29
DRAFT: Enhancement/liquidation protocol fee,61,CLOSED,2021-08-24T21:18:42Z,2021-09-10T19:32:44Z,2021-09-10T19:32:39Z,,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,16 days 22:13:57
Misc/consolidated core cleanup,62,MERGED,2021-08-25T17:56:46Z,2022-01-12T10:14:02Z,2021-08-26T10:14:14Z,2021-08-26T10:14:14Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 16:17:28
Add remaining test cases to increase coverage,63,MERGED,2021-08-26T08:56:59Z,2021-08-26T09:32:37Z,2021-08-26T09:17:38Z,2021-08-26T09:17:38Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:20:39
Enhancement/increase coverage,64,MERGED,2021-08-30T13:52:21Z,2021-09-06T11:37:47Z,2021-09-06T11:37:44Z,2021-09-06T11:37:44Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,6 days 21:45:23
Refactor deployment helpers to remove unneeded functions and constructor arguments,66,MERGED,2021-09-01T14:10:58Z,2022-01-12T10:13:46Z,2021-09-17T09:15:56Z,2021-09-17T09:15:56Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,15 days 19:04:58
Refactor/test full refactor,67,MERGED,2021-09-02T10:01:44Z,2021-09-02T10:41:22Z,2021-09-02T10:41:22Z,2021-09-02T10:41:22Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:39:38
"Cleaning up the getIncentivesController implementation, removing unneeded requires and hooks",68,MERGED,2021-09-02T10:30:12Z,2021-09-02T10:31:47Z,2021-09-02T10:31:45Z,2021-09-02T10:31:44Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:01:33
refactor: refactored delegation with signature,69,MERGED,2021-09-02T11:01:42Z,2021-09-02T11:02:13Z,2021-09-02T11:02:09Z,2021-09-02T11:02:09Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:27
Repay with aTokens implementation,75,MERGED,2021-09-03T16:42:53Z,2021-09-07T14:52:06Z,2021-09-06T11:37:29Z,2021-09-06T11:37:29Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,2 days 18:54:36
Refactor/remove cache refresh debt,76,MERGED,2021-09-06T08:21:31Z,2022-01-12T10:14:01Z,2021-09-10T19:24:19Z,2021-09-10T19:24:19Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,4 days 11:02:48
Refactor/inconsistent naming next,77,MERGED,2021-09-06T12:56:12Z,2021-09-13T06:46:16Z,2021-09-13T06:46:13Z,2021-09-13T06:46:13Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,6 days 17:50:01
Fix typo of `FlashloanPremiumToProcolUpdated` event at PoolConfigurator,78,MERGED,2021-09-07T10:41:22Z,2021-09-08T09:27:15Z,2021-09-08T09:27:13Z,2021-09-08T09:27:13Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 22:45:51
Fix errors in tests of master branch,80,MERGED,2021-09-07T11:13:30Z,2021-09-07T14:14:23Z,2021-09-07T14:14:19Z,2021-09-07T14:14:19Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 03:00:49
Fix CI actions to make it run the tests,82,MERGED,2021-09-07T13:58:59Z,2021-09-07T14:08:15Z,2021-09-07T14:08:11Z,2021-09-07T14:08:11Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:09:12
feat/liquidatation protocol fee,83,MERGED,2021-09-08T03:23:52Z,2022-01-12T10:14:01Z,2021-09-10T19:23:03Z,2021-09-10T19:23:03Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,2 days 15:59:11
Uniform the code style of contracts,85,MERGED,2021-09-09T14:51:54Z,2021-09-11T15:03:24Z,2021-09-11T15:03:14Z,2021-09-11T15:03:14Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,2 days 00:11:20
Refactor `Transfer` event emission on `IncentivizedERC20`,86,MERGED,2021-09-09T15:16:36Z,2021-09-10T19:23:52Z,2021-09-10T19:23:49Z,2021-09-10T19:23:49Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,1 days 04:07:13
Feat/liquidation protocol fee on bonus,88,MERGED,2021-09-09T18:43:49Z,2021-09-10T19:23:05Z,2021-09-10T19:23:02Z,2021-09-10T19:23:02Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,1 days 00:39:13
fix: Remove uniswap imports and deploy functions,91,MERGED,2021-09-13T07:39:48Z,2022-01-12T10:13:48Z,2021-09-14T11:40:46Z,2021-09-14T11:40:46Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,1 days 04:00:58
Enhancement/bump solidity to 0.8.7 #92,93,MERGED,2021-09-13T10:42:32Z,2021-09-14T11:40:48Z,2021-09-14T11:40:44Z,2021-09-14T11:40:44Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,1 days 00:58:12
feat/mint event account for interest,94,MERGED,2021-09-13T12:59:03Z,2021-09-20T16:58:23Z,2021-09-20T16:58:20Z,2021-09-20T16:58:20Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,7 days 03:59:17
Add an AccessControlList manager for the system roles and permissions,95,MERGED,2021-09-13T15:26:28Z,2021-09-23T17:39:10Z,2021-09-23T17:39:07Z,2021-09-23T17:39:07Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,10 days 02:12:39
Add Github Action to automatically generate Github Releases at master branch,96,MERGED,2021-09-14T11:23:06Z,2021-09-15T09:10:57Z,2021-09-15T09:10:54Z,2021-09-15T09:10:54Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 21:47:48
chore: release 1.0.0,97,MERGED,2021-09-14T11:26:28Z,2022-01-12T10:13:32Z,2021-09-15T11:05:20Z,2021-09-15T11:05:20Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 23:38:52
feat: remove lastBorrow and lastTimestamp,99,MERGED,2021-09-14T15:48:46Z,2021-09-20T16:57:36Z,2021-09-20T16:57:32Z,2021-09-20T16:57:32Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,6 days 01:08:46
Feat/high efficiency mode,100,MERGED,2021-09-14T23:59:40Z,2021-09-25T15:41:32Z,2021-09-25T15:41:30Z,2021-09-25T15:41:29Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,10 days 15:41:50
chore: release 1.0.1,102,MERGED,2021-09-15T12:27:42Z,2022-01-12T10:13:34Z,2021-09-15T12:29:37Z,2021-09-15T12:29:37Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:01:55
fix: add repository field and fix publishConfig at package.json,103,MERGED,2021-09-15T12:45:09Z,2022-01-12T10:13:38Z,2021-09-15T12:45:23Z,2021-09-15T12:45:23Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:14
chore: release 1.0.2,104,MERGED,2021-09-15T12:45:55Z,2022-01-12T10:13:39Z,2021-09-15T12:53:46Z,2021-09-15T12:53:46Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:07:51
Add supply function,105,MERGED,2021-09-15T12:47:19Z,2021-09-22T16:16:46Z,2021-09-22T16:16:43Z,2021-09-22T16:16:42Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,7 days 03:29:24
chore: release 1.0.3,107,MERGED,2021-09-17T10:02:17Z,2022-01-12T10:13:42Z,2021-09-17T10:03:11Z,2021-09-17T10:03:11Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:54
chore: release 1.0.4,110,CLOSED,2021-09-20T16:58:52Z,2023-01-30T10:01:20Z,2021-09-23T17:18:20Z,,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,3 days 00:19:28
refactor: removed unneded functions in ReserveConfiguration,111,MERGED,2021-09-22T08:35:35Z,2021-09-22T08:35:46Z,2021-09-22T08:35:42Z,2021-09-22T08:35:42Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:07
fix: npm dependencies,112,MERGED,2021-09-23T13:46:34Z,2021-09-23T17:17:57Z,2021-09-23T17:17:48Z,2021-09-23T17:17:48Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 03:31:14
chore: release 1.1.0,113,MERGED,2021-09-23T17:18:18Z,2023-01-30T09:59:59Z,2021-09-29T16:26:55Z,2021-09-29T16:26:55Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,5 days 23:08:37
ci: Add codecov reporting,114,MERGED,2021-09-24T10:26:13Z,2021-09-24T15:46:21Z,2021-09-24T15:46:19Z,2021-09-24T15:46:19Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 05:20:06
readme: fix Build pass badge at README.md,115,MERGED,2021-09-24T10:33:18Z,2021-09-24T11:40:03Z,2021-09-24T11:40:00Z,2021-09-24T11:39:59Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 01:06:42
Add logic to handle sequencer downtime,117,MERGED,2021-09-28T13:11:59Z,2021-09-28T18:55:28Z,2021-09-28T18:55:23Z,2021-09-28T18:55:23Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 05:43:24
Feat/new ir strategy,118,MERGED,2021-09-28T17:38:11Z,2021-09-29T10:17:02Z,2021-09-28T17:38:21Z,2021-09-28T17:38:21Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:10
Feat/isolation mode,120,MERGED,2021-09-28T21:25:37Z,2021-10-05T11:51:53Z,2021-09-29T17:21:07Z,2021-09-29T17:21:07Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 19:55:30
Refactor/119 sentinel gas optimization,121,CLOSED,2021-09-29T06:23:14Z,2023-03-16T10:08:43Z,2021-09-29T12:54:09Z,,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 06:30:55
chore: release 1.2.0,123,MERGED,2021-09-29T17:21:37Z,2023-01-30T10:00:06Z,2021-10-18T13:10:38Z,2021-10-18T13:10:38Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,18 days 19:49:01
Fix/122 slither findings,124,MERGED,2021-09-30T08:50:27Z,2021-10-07T17:32:46Z,2021-10-07T17:32:42Z,2021-10-07T17:32:42Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,7 days 08:42:15
feat: refactored the pool variable to immutable in atoken/debt tokens,125,MERGED,2021-10-01T17:52:13Z,2021-10-01T17:52:23Z,2021-10-01T17:52:19Z,2021-10-01T17:52:19Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:00:06
feat: added the data provider to the addresses provider,127,MERGED,2021-10-04T15:11:26Z,2021-10-05T11:51:03Z,2021-10-05T11:50:58Z,2021-10-05T11:50:58Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 20:39:32
fix: Fix stack too deep for unoptimized compile of PoolConfigurator,130,MERGED,2021-10-06T11:09:29Z,2021-10-06T11:55:48Z,2021-10-06T11:55:45Z,2021-10-06T11:55:45Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:46:16
Feat/128 gas optimization of flashloans,131,MERGED,2021-10-06T11:59:16Z,2021-10-15T23:32:55Z,2021-10-15T23:32:52Z,2021-10-15T23:32:52Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,9 days 11:33:36
Fix/isolation mode,132,MERGED,2021-10-07T17:21:10Z,2021-10-08T17:16:10Z,2021-10-08T17:16:07Z,2021-10-08T17:16:07Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 23:54:57
Feat/increase debt ceiling precision,134,MERGED,2021-10-11T08:11:07Z,2021-10-12T08:01:38Z,2021-10-12T08:01:35Z,2021-10-12T08:01:35Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 23:50:28
Fix/isolation mode naming,135,MERGED,2021-10-11T10:03:17Z,2023-01-30T10:00:05Z,2021-10-12T07:16:14Z,2021-10-12T07:16:14Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 21:12:57
fix: update the max MAX_VALID_DEBT_CEILING,137,MERGED,2021-10-11T12:37:58Z,2023-01-30T10:00:05Z,2021-10-12T15:43:38Z,2021-10-12T15:43:38Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,1 days 03:05:40
Add ability of setAssetSources for AssetListingAdmins,138,MERGED,2021-10-11T15:31:51Z,2021-10-12T07:18:13Z,2021-10-12T07:18:10Z,2021-10-12T07:18:10Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 15:46:19
Feat/update incentives controller,140,MERGED,2021-10-12T08:01:08Z,2021-10-12T15:40:49Z,2021-10-12T15:40:46Z,2021-10-12T15:40:46Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 07:39:38
refactor: refactored the _pool state variable to DebtTokenBase,142,MERGED,2021-10-12T08:24:25Z,2021-10-12T16:24:36Z,2021-10-12T16:24:33Z,2021-10-12T16:24:33Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 08:00:08
Feat/bridging protocol fee,146,MERGED,2021-10-12T16:13:12Z,2021-10-14T20:51:58Z,2021-10-14T20:51:55Z,2021-10-14T20:51:55Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,2 days 04:38:43
fix: Update precision in isolationDebt check,147,MERGED,2021-10-13T10:30:42Z,2021-10-13T16:21:21Z,2021-10-13T16:21:18Z,2021-10-13T16:21:18Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 05:50:36
fix: Make `_addressesProvider` immutable,150,MERGED,2021-10-14T19:54:25Z,2021-10-14T20:52:13Z,2021-10-14T20:52:10Z,2021-10-14T20:52:10Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 00:57:45
Refactor/148 increase coverage,151,MERGED,2021-10-15T13:30:46Z,2021-12-26T10:00:36Z,2021-12-26T10:00:33Z,2021-12-26T10:00:33Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,71 days 20:29:47
fix: Remove unused `PC_INVALID_DEBT_CEILING_ASSET_ALREADY_SUPPLIED`,153,MERGED,2021-10-15T15:38:00Z,2021-10-15T22:39:35Z,2021-10-15T22:39:30Z,2021-10-15T22:39:30Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 07:01:30
Feat/liquidation close factor,154,MERGED,2021-10-18T10:15:02Z,2021-10-18T13:10:46Z,2021-10-18T13:10:43Z,2021-10-18T13:10:43Z,The-3D,3,"['miguelmtzinf', 'The-3D', 'miguelmtzinf']",0,0 days 02:55:41
fix: added public vars to interface for periphery usage,156,MERGED,2021-10-18T11:43:54Z,2023-01-30T10:00:06Z,2021-10-18T13:08:06Z,2021-10-18T13:08:05Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 01:24:12
Refactor/add cleanups docs,157,MERGED,2021-10-18T12:10:57Z,2021-10-18T13:11:06Z,2021-10-18T13:11:03Z,2021-10-18T13:11:03Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 01:00:06
fix: Added view to getEModeCategoryData method in pool interface,159,MERGED,2021-10-19T11:10:51Z,2023-01-30T10:00:07Z,2021-10-19T12:14:44Z,2021-10-19T12:14:44Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 01:03:53
chore: release 1.2.1,160,MERGED,2021-10-19T12:15:19Z,2023-01-30T10:00:08Z,2021-10-19T12:28:30Z,2021-10-19T12:28:30Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:13:11
